article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,image_path,price,popularity_score
0640675002,0640675,Markes EMB dress,265,Dress,Garment Full body,1010007,Embroidery,71,Light Blue,1,Dusty Light,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short, off-the-shoulder dress in woven fabric with broderie anglaise. Elasticated top, 3/4-length sleeves with flounced cuffs and an elasticated seam at the waist. Lined.",images/064/0640675002.jpg,0.03593970,0.69265622
0691673001,0691673,Danius blouse,258,Blouse,Garment Upper body,1010001,All over pattern,04,Bronze/Copper,4,Dark,15,Metal,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Blouse in a patterned, crinkled weave with a lined stand-up collar and an opening with buttons at the back of the neck. Dropped shoulders, long balloon sleeves and cuffs with a covered button. Unlined.",images/069/0691673001.jpg,0.04675456,0.60355649
0574298001,0574298,Stella Dungaree,268,Dungarees,Garment Full body,1010016,Solid,51,Light Pink,3,Light,4,Pink,7617,Kids Girl Trouser,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1009,Trousers,"Dungarees in soft stretch twill with adjustable straps with metal fasteners, press-studs at the sides, a chest pocket, side pockets and back pockets.",images/057/0574298001.jpg,0.01862712,0.21429375
0809841012,0809841,Bosse 5-p,302,Socks,Socks & Tights,1010001,All over pattern,81,Light Turquoise,1,Dusty Light,7,Turquoise,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,"Socks in a soft, fine-knit cotton blend with elasticated tops.",images/080/0809841012.jpg,0.00948023,0.15266595
0629897001,0629897,OL BUTLER Wedge,95,Wedge,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Platform sandals in cotton canvas with a braided jute trim and an adjustable ankle strap with a metal buckle. Thermoplastic rubber (TPR) soles. Platform front 4 cm, heel 13.5 cm.",images/062/0629897001.jpg,0.03825536,0.65814687
0883174001,0883174,Parker hood shirt,259,Shirt,Garment Upper body,1010004,Check,12,Light Beige,1,Dusty Light,9,White,8757,Young Boy Shirt,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1011,Shirts,"Shirt in soft cotton flannel with a lined hood in a contrasting colour. Buttons down the front, long sleeves with buttoned cuffs, chest pockets with a button, and a rounded hem. Slightly longer at the back.",images/088/0883174001.jpg,0.03049153,0.07633298
0869086002,0869086,Tiana sandal,91,Sandals,Shoes,1010016,Solid,60,Other Purple,5,Bright,6,Lilac Purple,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Imitation leather sandals with narrow straps at the front and an adjustable heel strap with a metal buckle at one side. Imitation leather insoles and fluted soles. Heel 1 cm.,images/086/0869086002.jpg,0.01540196,0.53688211
0453065028,0453065,Eivor 7-p shaftless,302,Socks,Socks & Tights,1010016,Solid,21,Light Yellow,7,Medium,8,Yellow,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Fine-knit trainer socks with elasticated tops.,images/045/0453065028.jpg,0.00601726,0.44130839
0700109003,0700109,Dre sunhat,76,Hat/brim,Accessories,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Reversible sun hat in cotton. One side with an all-over print and appliqué and the other in a solid colour. Ties under the chin. Width of brim 3.5 cm.,images/070/0700109003.jpg,0.01023305,0.33527866
0453358003,0453358,Dalia hip belt,67,Belt,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Narrow belt in imitation leather with a metal buckle. Width 2.5 cm.,images/045/0453358003.jpg,0.00619993,0.50033127
0829962005,0829962,JIMMY s/s tee,255,T-shirt,Garment Upper body,1010008,Front print,82,Turquoise,5,Bright,7,Turquoise,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,T-shirt in soft cotton jersey with a print motif. Ribbed trim around the neckline.,images/082/0829962005.jpg,0.01218644,0.17723968
0781842001,0781842,Cash Padded StraplessBody,283,Underwear body,Underwear,1010016,Solid,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Body in lace and mesh with underwired, lightly padded cups that shape the bust and provide good support. Detachable, adjustable shoulder straps, a hook-and-eye fastening at the back and a lined gusset with press-studs.",images/078/0781842001.jpg,0.03939802,0.67080675
0705466001,0705466,Lizzy Dancesuit,256,Bodysuit,Garment Upper body,1010016,Solid,50,Other Pink,3,Light,4,Pink,4314,Kids Dress-up/Football,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Leotard in fast-drying functional fabric with decorative gathers at the top, crossover straps at the back and 3/4-length sleeves. Lined gusset.",images/070/0705466001.jpg,0.01632776,0.47096873
0753437001,0753437,Viggo trouser,276,Outdoor trousers,Garment Lower body,1010016,Solid,92,Green,2,Medium Dusty,20,Khaki green,6512,Baby Boy Outdoor,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1007,Outdoor,"Padded outdoor trousers with an elasticated waist, slightly higher cut at the back, zip fly and hook and loop fastening. Reflective detail on the back of one leg, elasticated hems and an elastic strap under the feet. Elastic braces with a hook and loop fastening. Fleece lining.",images/075/0753437001.jpg,0.02938521,0.27365085
0839915002,0839915,Dave Waistcoat TVP,260,Tailored Waistcoat,Garment Upper body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Suit waistcoat in woven fabric with buttons at the front, a chest pocket and jetted front pockets. Back in a glossy weave with an adjustable tab. Lined.",images/083/0839915002.jpg,0.03271294,0.56877312
0691730001,0691730,Elf Comic Slipper,93,Slippers,Shoes,1010016,Solid,92,Green,7,Medium,19,Green,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Large, padded slippers in soft velour with bells. Anti-slip protectors on the soles.",images/069/0691730001.jpg,0.02701487,0.43081234
0750681003,0750681,Hanna hairband 3p,74,Hair/alice band,Accessories,1010001,All over pattern,72,Blue,1,Dusty Light,2,Blue,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Cotton hairbands with a bow at the front and covered elastic at the back.,images/075/0750681003.jpg,0.00669522,0.44329268
0814600002,0814600,PETER SUNHAT FANCY,503,Bucket hat,Accessories,1010024,Chambray,71,Light Blue,1,Dusty Light,2,Blue,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Sun hat in a soft cotton weave with ties under the chin. Lined. Width of brim 4 cm.,images/081/0814600002.jpg,0.00941808,0.32425695
0769000003,0769000,W Josephine cardholder,84,Wallet,Accessories,1010011,Metallic,03,Silver,3,Light,15,Metal,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Card holder in grained imitation leather with a flap and button and four inner compartments. Size 1.5x7x10 cm.,images/076/0769000003.jpg,0.02072748,0.49554246
0599090015,0599090,SARA cycle shorts,273,Leggings/Tights,Garment Lower body,1010016,Solid,42,Red,5,Bright,18,Red,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short cycling shorts in soft organic cotton jersey with an elasticated waist.,images/059/0599090015.jpg,0.01334867,0.22899893
0886669001,0886669,Aqua waterbottle,156,Waterbottle,Accessories,1010011,Metallic,03,Silver,3,Light,15,Metal,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Stainless steel water bottle with a screw top lid in stainless steel and plastic. Small handle and a strap with a carabiner hook attached to the lid. Capacity 450 ml.,images/088/0886669001.jpg,0.03179661,0.12098490
0487722005,0487722,Charlotte Body Push Melbourne,283,Underwear body,Underwear,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace push-up body with underwired, moulded, padded cups for a larger bust and fuller cleavage, and a string at the back. Narrow, adjustable shoulder straps, an opening with a hook-and-eye fastening at the back and a lined gusset with concealed press-studs.",images/048/0487722005.jpg,0.03731373,0.68372225
0531417003,0531417,Ambra cardigan,245,Cardigan,Garment Upper body,1010016,Solid,63,Dark Purple,2,Medium Dusty,6,Lilac Purple,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Fine-knit cotton cardigan with buttons down the front and ribbing around the neckline, cuffs and hem.",images/053/0531417003.jpg,0.01015254,0.07633298
0662531001,0662531,Bracelet Andrew,68,Bracelet,Accessories,1010012,Mixed solid/pattern,32,Orange,7,Medium,3,Orange,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Bracelets in various styles with wooden and plastic beads.,images/066/0662531001.jpg,0.01325763,0.33527866
0919482002,0919482,Funct. Hilma Boot SB,87,Boots,Shoes,1010016,Solid,23,Dark Yellow,4,Dark,11,Beige,4211,Kids Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Waterproof boots with boot lacing at the front and a loop at the back. Warm fur faux linings and insoles, and chunky, patterned soles.",images/091/0919482002.jpg,0.05930508,0.12098490
0723912003,0723912,Mindy peep toe pump,90,Pumps,Shoes,1010016,Solid,32,Orange,1,Dusty Light,3,Orange,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Open-toed court shoes in imitation suede made partly from recycled polyester with open sides and slim, covered heels. Imitation leather insoles. Heel 8 cm.",images/072/0723912003.jpg,0.02929241,0.68785379
0831943004,0831943,Resort peak cap,69,Cap/peaked,Accessories,1010002,Application/3D,92,Green,1,Dusty Light,20,Khaki green,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Cap in a cotton weave with a flap at the back to protect the back of the neck.,images/083/0831943004.jpg,0.01001937,0.22899893
0743165001,0743165,H-string mini elastic,73,Hair string,Accessories,1010016,Solid,52,Pink,7,Medium,4,Pink,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Small hair elastics without metal clips, four of which are glittery.",images/074/0743165001.jpg,0.00292750,0.39765308
0749516003,0749516,BUSY bib,268,Dungarees,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,6555,Baby Girl Woven,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1006,Woven/Jersey/Knitted mix Baby,"Dungarees in soft, stretch denim with a press-stud at the sides and frill-trimmed straps with adjustable fasteners. Heart-shaped chest pocket, fake front pockets and a back pocket. Concealed press-studs at the crotch and down the legs (except in sizes in sizes 1-4Y), and elasticated hems.",images/074/0749516003.jpg,0.02884900,0.34529694
0663603002,0663603,Flirty Manuela printed wat (1),85,Watch,Accessories,1010016,Solid,06,Light Grey,1,Dusty Light,12,Grey,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal watch with a narrow, adjustable strap in imitation leather with a metal buckle and a marble-patterned print on the face. Width of strap 1.5 cm, total length 22 cm. Diameter of watch approx. 3.3 cm.",images/066/0663603002.jpg,0.01599596,0.45799785
0884243001,0884243,Hannah double magic glove,71,Gloves,Accessories,1010008,Front print,61,Light Purple,3,Light,6,Lilac Purple,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Fine-knit gloves with matching fingerless gloves. The fingerless gloves have a print motif on the uppers. The gloves can be worn over each other or separately.,images/088/0884243001.jpg,,0.00000000
0585580002,0585580,Doris fancy,86,Ballerinas,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,6561,Baby Shoes,G,Baby Sizes 50-98,4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Soft ballet pumps with fabric decorations, elastic straps over the foot, fabric linings and insoles and rubber soles.",images/058/0585580002.jpg,0.01700000,0.15266595
0678157013,0678157,FREJA 5-PACK (TVP),255,T-shirt,Garment Upper body,1010012,Mixed solid/pattern,73,Dark Blue,2,Medium Dusty,2,Blue,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Long-sleeved tops in soft organic cotton jersey.,images/067/0678157013.jpg,0.04193220,0.15266595
0858419001,0858419,W Rue card holder,84,Wallet,Accessories,1010016,Solid,52,Pink,5,Bright,4,Pink,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Card holder in grained imitation leather with two compartments on each side and one compartment at the top. Height 7 cm. Width 10 cm.,images/085/0858419001.jpg,0.00901017,0.42162992
0612778003,0612778,BABETTE sports bra,306,Bra,Underwear,1010016,Solid,22,Yellow,5,Bright,8,Yellow,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports bra in fast-drying functional fabric with a racer back in ventilating mesh and a wide elasticated hem. Light support.,images/061/0612778003.jpg,0.00997348,0.59246230
0799409001,0799409,Kanye Vest Top,298,Bikini top,Swimwear,1010016,Solid,15,Greyish Beige,4,Dark,1,Mole,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined, non-wired bikini top with wide shoulder straps and a textured plastic ring at the front. Padded cups with removable inserts that shape the bust and provide good support, and a metal fastener at the back.",images/079/0799409001.jpg,0.01737728,0.72361983
0851497001,0851497,SC- MITCHELL swimsuit,57,Swimsuit,Swimwear,1010016,Solid,70,Other Blue,5,Bright,2,Blue,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"STUDIO COLLECTION. Long-sleeved swimsuit in soft fabric made from recycled polyester. Small stand-up collar, a chunky zip at the top, decorative flatlock seams in a contrasting colour and zigzag seams around the edges. High-cut legs and cutaway coverage at the back. Lined bodice.",images/085/0851497001.jpg,0.06181531,0.37455756
0834001002,0834001,SW Grace swimsuit,57,Swimsuit,Swimwear,1010017,Stripe,71,Light Blue,3,Light,2,Blue,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Textured swimsuit with a flounce around the neckline and down the shoulder straps at the back. Lined front.,images/083/0834001002.jpg,0.02114778,0.38505361
0659854005,0659854,David Kaftan,298,Bikini top,Swimwear,1010001,All over pattern,08,Dark Grey,4,Dark,12,Grey,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Kaftan in soft, airy jersey with a V-neck, short sleeves and detachable tie belt at the waist.",images/065/0659854005.jpg,0.01609176,0.75961117
0695166037,0695166,Edith 2p headband,74,Hair/alice band,Accessories,1010001,All over pattern,09,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hairbands in an airy weave. Can be worn around the head or a ponytail.,images/069/0695166037.jpg,0.01641123,0.52630196
0621920003,0621920,Gina Shorts,274,Shorts,Garment Lower body,1010001,All over pattern,80,Other Turquoise,5,Bright,7,Turquoise,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,"Short shorts in an airy weave with elastication and a bow at the waist, side pockets and straight legs with slits at the hems.",images/062/0621920003.jpg,0.00782203,0.12098490
0572207021,0572207,Herbal hood,308,Hoodie,Garment Upper body,1010014,Placement print,61,Light Purple,3,Light,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short top in sweatshirt fabric with a jersey-lined drawstring hood, dropped shoulders, long sleeves and ribbing at the cuffs and hem.",images/057/0572207021.jpg,0.01523729,0.15266595
0734914012,0734914,Halmstad overall,271,Outdoor overall,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,6512,Baby Boy Outdoor,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1007,Outdoor,"Padded all-in-one suit in water-repellent functional fabric with a detachable, faux fur-trimmed, padded hood. Zip down the front with a chin guard, elastication at the back and reinforced sections at the back and knees. Small zipped pocket at the top, and covered elastication at the cuffs and hems. Reflective details. Fleece lining. The suit has a water-repellent coating without fluorocarbons.",images/073/0734914012.jpg,0.04631827,0.36695971
0309434010,0309434,COSY COTTON FLEECE ROBE,305,Robe,Underwear,1010001,All over pattern,09,Black,4,Dark,5,Black,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Dressing gown in sweatshirt fabric with a hood, long sleeves, tie belt at the waist and narrow ribbing around the front, cuffs and hem. Soft brushed inside.",images/030/0309434010.jpg,0.02646610,0.24196981
